Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
10800000,1781152200000,2026-06-11T07:30:00.000+03:00,900000,WALKING,15000,9,6.61,0,1,ACTIVE,1,1
10800000,1781152200000,2026-06-11T07:30:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,5
10800000,1781153100000,2026-06-11T07:45:00.000+03:00,900000,WALKING,127000,238,153.81,8,3.8937867,ACTIVE,2.7086614173228347,4
10800000,1781153100000,2026-06-11T07:45:00.000+03:00,900000,SEDENTARY,233000,0,0,0,1,SEDENTARY,0,6
10800000,1781153100000,2026-06-11T07:45:00.000+03:00,900000,RUNNING,540000,1455,946.22,47,4.9983826,HIGHLY_ACTIVE,4,4
10800000,1781154000000,2026-06-11T08:00:00.000+03:00,900000,RUNNING,840000,2207,1363.64,77,5.2110624,HIGHLY_ACTIVE,2.9285714285714284,5
10800000,1781154000000,2026-06-11T08:00:00.000+03:00,900000,WALKING,60000,153,92.11,6,5.5938864,HIGHLY_ACTIVE,4,4
10800000,1781154900000,2026-06-11T08:15:00.000+03:00,900000,RUNNING,660000,1725,1014.17,56,4.897843,HIGHLY_ACTIVE,2.5454545454545454,4
10800000,1781154900000,2026-06-11T08:15:00.000+03:00,900000,WALKING,240000,615,359.18,24,5.5938864,HIGHLY_ACTIVE,4,4
10800000,1781155800000,2026-06-11T08:30:00.000+03:00,900000,RUNNING,180000,452,272.39,19,5.8491025,HIGHLY_ACTIVE,4,4
10800000,1781155800000,2026-06-11T08:30:00.000+03:00,900000,WALKING,660000,1425,867.55,76,6.28993,HIGHLY_ACTIVE,3.090909090909091,4
10800000,1781155800000,2026-06-11T08:30:00.000+03:00,900000,GENERIC,0,0,0,8,1,SEDENTARY,0,4
10800000,1781156700000,2026-06-11T08:45:00.000+03:00,900000,GENERIC,0,0,0,9,1,SEDENTARY,0,3
10800000,1781156700000,2026-06-11T08:45:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,5
10800000,1781156700000,2026-06-11T08:45:00.000+03:00,900000,WALKING,120000,66,48.44,1,1.3828125,ACTIVE,2,2
10800000,1781157600000,2026-06-11T09:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781158500000,2026-06-11T09:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781159400000,2026-06-11T09:30:00.000+03:00,900000,WALKING,360000,108,79.28,6,1.765625,ACTIVE,2,4
10800000,1781159400000,2026-06-11T09:30:00.000+03:00,900000,SEDENTARY,540000,0,0,0,1,SEDENTARY,0,5
10800000,1781160300000,2026-06-11T09:45:00.000+03:00,900000,SEDENTARY,885000,0,0.01,0,1,SEDENTARY,0,4
10800000,1781160300000,2026-06-11T09:45:00.000+03:00,900000,WALKING,15000,9,6.61,0,1,ACTIVE,1,1
10800000,1781161200000,2026-06-11T10:00:00.000+03:00,900000,WALKING,45000,28,20.55,1,2.0204573,ACTIVE,2,2
10800000,1781161200000,2026-06-11T10:00:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781162100000,2026-06-11T10:15:00.000+03:00,900000,WALKING,45000,38,27.89,1,2.0204573,ACTIVE,2,2
10800000,1781162100000,2026-06-11T10:15:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781163000000,2026-06-11T10:30:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1781163000000,2026-06-11T10:30:00.000+03:00,900000,WALKING,15000,11,8.07,0,1,ACTIVE,3,3
10800000,1781163900000,2026-06-11T10:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781164800000,2026-06-11T11:00:00.000+03:00,900000,WALKING,45000,27,19.82,3,4.059238,ACTIVE,1,1
10800000,1781164800000,2026-06-11T11:00:00.000+03:00,900000,SEDENTARY,855000,0,0,1,1.0536709,SEDENTARY,0,3
10800000,1781165700000,2026-06-11T11:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781166600000,2026-06-11T11:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781167500000,2026-06-11T11:45:00.000+03:00,900000,WALKING,30000,16,11.75,1,2.5296187,ACTIVE,2,2
10800000,1781167500000,2026-06-11T11:45:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,5
10800000,1781168400000,2026-06-11T12:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781169300000,2026-06-11T12:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781170200000,2026-06-11T12:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781171100000,2026-06-11T12:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781172000000,2026-06-11T13:00:00.000+03:00,900000,WALKING,30000,26,19.08,1,2.5296187,ACTIVE,2,2
10800000,1781172000000,2026-06-11T13:00:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,3
10800000,1781172900000,2026-06-11T13:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781173800000,2026-06-11T13:30:00.000+03:00,900000,WALKING,120000,94,69,2,1.7648094,ACTIVE,2.125,3
10800000,1781173800000,2026-06-11T13:30:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,4
10800000,1781174700000,2026-06-11T13:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781175600000,2026-06-11T14:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781176500000,2026-06-11T14:15:00.000+03:00,900000,WALKING,89000,59,43.3,3,2.5468056,ACTIVE,1,1
10800000,1781176500000,2026-06-11T14:15:00.000+03:00,900000,SEDENTARY,811000,0,0,0,1,SEDENTARY,0,3
10800000,1781177400000,2026-06-11T14:30:00.000+03:00,900000,WALKING,15000,11,8.08,0,1,ACTIVE,2,2
10800000,1781177400000,2026-06-11T14:30:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1781178300000,2026-06-11T14:45:00.000+03:00,900000,WALKING,90000,44,32.29,2,2.0197458,ACTIVE,1.3333333333333333,2
10800000,1781178300000,2026-06-11T14:45:00.000+03:00,900000,SEDENTARY,810000,0,0,0,1,SEDENTARY,0,5
10800000,1781179200000,2026-06-11T15:00:00.000+03:00,900000,WALKING,30000,23,16.88,0,1,ACTIVE,3,4
10800000,1781179200000,2026-06-11T15:00:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781180100000,2026-06-11T15:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781181000000,2026-06-11T15:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781181900000,2026-06-11T15:45:00.000+03:00,900000,WALKING,45000,22,16.15,0,1,ACTIVE,1,1
10800000,1781181900000,2026-06-11T15:45:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781182800000,2026-06-11T16:00:00.000+03:00,900000,WALKING,90000,62,45.51,1,1.5098729,ACTIVE,1.6666666666666667,2
10800000,1781182800000,2026-06-11T16:00:00.000+03:00,900000,SEDENTARY,810000,0,0,0,1,SEDENTARY,0,5
10800000,1781183700000,2026-06-11T16:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781184600000,2026-06-11T16:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781185500000,2026-06-11T16:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781186400000,2026-06-11T17:00:00.000+03:00,900000,WALKING,60000,61,44.77,2,2.5296187,ACTIVE,1,1
10800000,1781186400000,2026-06-11T17:00:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,4
10800000,1781187300000,2026-06-11T17:15:00.000+03:00,900000,WALKING,15000,12,8.81,0,1,ACTIVE,1,1
10800000,1781187300000,2026-06-11T17:15:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,3
10800000,1781188200000,2026-06-11T17:30:00.000+03:00,900000,WALKING,150000,82,60.19,5,2.5296187,ACTIVE,1,1
10800000,1781188200000,2026-06-11T17:30:00.000+03:00,900000,SEDENTARY,750000,0,0,0,1,SEDENTARY,0,5
10800000,1781189100000,2026-06-11T17:45:00.000+03:00,900000,WALKING,90000,41,30.09,0,1,ACTIVE,0.8333333333333334,2
10800000,1781189100000,2026-06-11T17:45:00.000+03:00,900000,SEDENTARY,810000,0,0,0,1,SEDENTARY,0,5
10800000,1781190000000,2026-06-11T18:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781190900000,2026-06-11T18:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781191800000,2026-06-11T18:30:00.000+03:00,900000,WALKING,345000,161,118.18,23,4.0592375,ACTIVE,1,1
10800000,1781191800000,2026-06-11T18:30:00.000+03:00,900000,SEDENTARY,555000,0,0,0,1,SEDENTARY,0,5
10800000,1781192700000,2026-06-11T18:45:00.000+03:00,900000,WALKING,45000,43,31.56,0,1,ACTIVE,1,1
10800000,1781192700000,2026-06-11T18:45:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,5
10800000,1781193600000,2026-06-11T19:00:00.000+03:00,900000,WALKING,400000,325,238.55,18,3.0649853,ACTIVE,1.2625,2
10800000,1781193600000,2026-06-11T19:00:00.000+03:00,900000,GENERIC,0,0,0,3,1,SEDENTARY,0,6
10800000,1781193600000,2026-06-11T19:00:00.000+03:00,900000,SEDENTARY,500000,0,0,4,1.3671085,SEDENTARY,0,5
10800000,1781194500000,2026-06-11T19:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781195400000,2026-06-11T19:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781196300000,2026-06-11T19:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781197200000,2026-06-11T20:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781198100000,2026-06-11T20:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781199000000,2026-06-11T20:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781199900000,2026-06-11T20:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781200800000,2026-06-11T21:00:00.000+03:00,900000,WALKING,120000,12,8.81,0,1,ACTIVE,0,0
10800000,1781200800000,2026-06-11T21:00:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,4
10800000,1781201700000,2026-06-11T21:15:00.000+03:00,900000,WALKING,360000,103,75.6,8,2.0197458,ACTIVE,1.6666666666666667,2
10800000,1781201700000,2026-06-11T21:15:00.000+03:00,900000,SEDENTARY,540000,0,0,0,1,SEDENTARY,0,6
10800000,1781202600000,2026-06-11T21:30:00.000+03:00,900000,WALKING,60000,7,5.14,0,1,ACTIVE,1,1
10800000,1781202600000,2026-06-11T21:30:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,3
10800000,1781203500000,2026-06-11T21:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781204400000,2026-06-11T22:00:00.000+03:00,900000,WALKING,91000,220,161.48,2,2.0084445,HIGHLY_ACTIVE,1.956043956043956,2
10800000,1781204400000,2026-06-11T22:00:00.000+03:00,900000,SEDENTARY,809000,0,0,0,1,SEDENTARY,0,5
10800000,1781205300000,2026-06-11T22:15:00.000+03:00,900000,WALKING,98000,223,163.68,2,1.9364127,HIGHLY_ACTIVE,1.4387755102040816,2
10800000,1781205300000,2026-06-11T22:15:00.000+03:00,900000,SEDENTARY,802000,0,0,0,1,SEDENTARY,0,5
10800000,1781206200000,2026-06-11T22:30:00.000+03:00,900000,WALKING,33000,88,64.59,1,2.3904312,HIGHLY_ACTIVE,1.0303030303030303,2
10800000,1781206200000,2026-06-11T22:30:00.000+03:00,900000,SEDENTARY,867000,0,0,0,1,SEDENTARY,0,5
10800000,1781207100000,2026-06-11T22:45:00.000+03:00,900000,WALKING,585000,191,140.2,17,2.3333879,ACTIVE,1.9743589743589745,3
10800000,1781207100000,2026-06-11T22:45:00.000+03:00,900000,SEDENTARY,315000,0,0,0,1,SEDENTARY,0,5
10800000,1781208000000,2026-06-11T23:00:00.000+03:00,900000,WALKING,480000,132,96.89,16,2.5294743,ACTIVE,2,2
10800000,1781208000000,2026-06-11T23:00:00.000+03:00,900000,GENERIC,0,0,0,5,1,SEDENTARY,0,5
10800000,1781208000000,2026-06-11T23:00:00.000+03:00,900000,SEDENTARY,420000,0,0,0,1,SEDENTARY,0,5
10800000,1781208900000,2026-06-11T23:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781209800000,2026-06-11T23:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781210700000,2026-06-11T23:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
